 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Tuvalu
01-Jan-1994 00:00,-9999 ,-9999 ,-9999 ,-9999.0,-9999 ,-9999 ,-9999,   3.2,   1.2
01-Jan-1994 01:00, 1.267,-9999 ,-9999 ,-9999.0,-0.025,-9999 ,-9999,   3.4,   2.4
01-Jan-1994 02:00, 1.352,-9999 ,-9999 ,-9999.0,-0.035,-9999 ,-9999,   3.7,   2.3
01-Jan-1994 03:00, 1.594,-9999 ,-9999 ,-9999.0,-0.062,-9999 ,-9999,   3.6,   2.4
01-Jan-1994 04:00, 1.992,-9999 ,-9999 ,-9999.0,-0.046,-9999 ,-9999,   6.1,   2.8
01-Jan-1994 05:00, 2.382,-9999 ,-9999 ,-9999.0,-0.034,-9999 ,-9999,   3.8,   2.0
01-Jan-1994 06:00, 2.696,-9999 ,-9999 ,-9999.0,-0.012,-9999 ,-9999,   2.8,   1.9
01-Jan-1994 07:00, 2.835,-9999 ,-9999 ,-9999.0,-0.005,-9999 ,-9999,   2.9,   2.1
01-Jan-1994 08:00, 2.779,-9999 ,-9999 ,-9999.0, 0.001,-9999 ,-9999,   3.1,   2.2
01-Jan-1994 09:00, 2.531,-9999 ,-9999 ,-9999.0,-0.005,-9999 ,-9999,   2.7,   1.4
01-Jan-1994 10:00, 2.178,-9999 ,-9999 ,-9999.0, 0.006,-9999 ,-9999,   2.4,   1.7
01-Jan-1994 11:00, 1.787,-9999 ,-9999 ,-9999.0, 0.016,-9999 ,-9999,   2.2,   1.0
01-Jan-1994 12:00, 1.432,-9999 ,-9999 ,-9999.0, 0.008,-9999 ,-9999,   2.3,   1.0
01-Jan-1994 13:00, 1.213,-9999 ,-9999 ,-9999.0,-0.003,-9999 ,-9999,   2.2,   0.9
01-Jan-1994 14:00, 1.182,-9999 ,-9999 ,-9999.0,-0.015,-9999 ,-9999,   2.1,   1.2
01-Jan-1994 15:00, 1.346,-9999 ,-9999 ,-9999.0,-0.021,-9999 ,-9999,   2.5,   1.1
