 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Tuvalu
01-Jan-2019 00:00, 2.519,  30.1,  28.6, 1004.4, 0.080,-0.001,  329,  12.4,   9.6
01-Jan-2019 01:00, 2.722,  30.1,  27.4, 1003.5, 0.071,-0.016,  341,  14.3,  10.2
01-Jan-2019 02:00, 2.803,  30.1,  27.6, 1002.9, 0.058,-0.040,  343,  11.4,   6.8
01-Jan-2019 03:00, 2.742,  30.1,  27.4, 1002.3, 0.045,-0.058,  350,  10.0,   6.9
01-Jan-2019 04:00, 2.576,  30.1,  27.6, 1002.8, 0.058,-0.050,  343,  10.0,   7.9
01-Jan-2019 05:00, 2.339,  30.1,  28.1, 1002.5, 0.087,-0.017,  341,  10.5,   7.5
01-Jan-2019 06:00, 2.044,  30.1,  28.2, 1003.2, 0.081,-0.025,  350,   9.4,   5.0
01-Jan-2019 07:00, 1.797,  30.1,  28.3, 1004.0, 0.079,-0.021,  355,   7.4,   4.8
01-Jan-2019 08:00, 1.656,  30.1,  28.3, 1005.2, 0.078,-0.012,  344,   8.8,   5.9
01-Jan-2019 09:00, 1.628,  30.0,  28.9, 1005.4, 0.057,-0.022,  348,   8.2,   5.5
01-Jan-2019 10:00, 1.748,  30.0,  28.9, 1005.0, 0.053,-0.025,  354,   7.8,   5.4
01-Jan-2019 11:00, 1.980,  30.0,  29.1, 1004.5, 0.059,-0.023,  346,   7.8,   5.4
01-Jan-2019 12:00, 2.238,  30.0,  29.1, 1003.3, 0.055,-0.033,  351,   8.2,   5.2
01-Jan-2019 13:00, 2.468,  30.0,  29.4, 1002.2, 0.054,-0.046,  353,   7.4,   5.0
01-Jan-2019 14:00, 2.600,  30.0,  29.1, 1001.4, 0.045,-0.067,  348,   7.7,   5.1
01-Jan-2019 15:00, 2.614,  30.0,  29.4, 1001.7, 0.045,-0.072,  349,   7.7,   5.5
01-Jan-2019 16:00, 2.493,  30.0,  29.5, 1002.1, 0.043,-0.071,  346,  10.2,   6.8
01-Jan-2019 17:00, 2.279,  30.0,  29.6, 1002.8, 0.050,-0.059,  350,  11.1,   7.4
01-Jan-2019 18:00, 2.025,  30.0,  27.4, 1003.1, 0.063,-0.041,  324,  13.3,   5.4
01-Jan-2019 19:00, 1.784,  30.0,  29.6, 1004.0, 0.067,-0.033,  350,   9.8,   7.4
01-Jan-2019 20:00, 1.634,  30.0,  29.4, 1004.3, 0.070,-0.021,  346,  10.8,   7.7
01-Jan-2019 21:00, 1.620,  30.0,  29.8, 1004.6, 0.072,-0.017,  345,  15.1,   8.9
01-Jan-2019 22:00, 1.746,  30.0,  28.1, 1004.4, 0.067,-0.019,  347,  16.2,   7.9
01-Jan-2019 23:00, 2.028,  29.9,  28.4, 1002.8, 0.096, 0.007,  327,  16.3,  11.1
02-Jan-2019 00:00, 2.350,  30.0,  28.9, 1002.1, 0.104,-0.001,  329,  14.0,   9.7
02-Jan-2019 01:00, 2.630,  30.1,  29.6, 1002.1, 0.089,-0.023,  350,  11.5,   7.0
02-Jan-2019 02:00, 2.830,  30.1,  29.6, 1002.1, 0.081,-0.030,  343,  11.8,   7.5
02-Jan-2019 03:00, 2.889,  30.1,  29.5, 1001.9, 0.071,-0.040,  347,  11.3,   5.7
02-Jan-2019 04:00, 2.794,  30.1,  29.5, 1001.9, 0.066,-0.046,  347,   9.7,   5.8
02-Jan-2019 05:00, 2.587,  30.1,  29.4, 1002.3, 0.085,-0.027,  346,   8.8,   6.6
02-Jan-2019 06:00, 2.288,  30.0,  29.5, 1002.8, 0.098,-0.009,  347,   9.1,   5.8
02-Jan-2019 07:00, 1.965,  29.9,  29.6, 1002.2, 0.097,-0.008,  355,   9.2,   5.5
02-Jan-2019 08:00, 1.694,  30.0,  30.1, 1002.7, 0.084,-0.025,  356,   9.4,   6.0
02-Jan-2019 09:00, 1.550,  30.0,  30.1, 1003.3, 0.071,-0.033,  357,   9.6,   4.8
02-Jan-2019 10:00, 1.576,  30.0,  30.0, 1003.5, 0.074,-0.025,    1,   9.4,   5.2
02-Jan-2019 11:00, 1.733,  29.9,  30.0, 1003.0, 0.062,-0.035,  358,  10.0,   5.3
02-Jan-2019 12:00, 2.009,  30.0,  28.0, 1002.1, 0.069,-0.034,  355,  13.3,   8.8
02-Jan-2019 13:00, 2.309,  29.9,  29.0, 1001.3, 0.076,-0.036,  351,  15.8,  10.2
02-Jan-2019 14:00, 2.571,  29.9,  27.9, 1000.4, 0.098,-0.022,    0,  15.5,   6.4
02-Jan-2019 15:00, 2.701,  29.9,  28.2, 1000.0, 0.099,-0.029,  351,  14.3,  10.1
02-Jan-2019 16:00, 2.680,  29.8,  28.0, 1000.9, 0.097,-0.034,  317,  13.8,   8.8
02-Jan-2019 17:00, 2.536,  29.8,  27.5, 1001.4, 0.112,-0.010,  331,   9.6,   4.5
02-Jan-2019 18:00, 2.304,  29.6,  28.1, 1002.0, 0.137, 0.020,  346,   7.8,   5.1
02-Jan-2019 19:00, 2.022,  29.6,  27.8, 1003.2, 0.145, 0.034,  331,  11.8,   7.4
02-Jan-2019 20:00, 1.758,  29.8,  28.4, 1003.4, 0.124, 0.025,  331,   9.4,   8.3
02-Jan-2019 21:00, 1.603,  29.7,  28.6, 1003.6, 0.096,-0.002,  344,   9.3,   5.9
02-Jan-2019 22:00, 1.620,  29.8,  28.7, 1003.5, 0.082,-0.014,  347,   9.3,   6.8
02-Jan-2019 23:00, 1.812,  29.8,  28.5, 1003.2, 0.087,-0.010,  350,  10.2,   6.7
03-Jan-2019 00:00, 2.116,  29.8,  28.1, 1002.9, 0.088,-0.012,  356,   9.5,   6.4
03-Jan-2019 01:00, 2.448,  29.7,  27.0, 1002.1, 0.079,-0.025,  330,  15.4,   5.4
03-Jan-2019 02:00, 2.750,  29.7,  28.6, 1001.2, 0.086,-0.026,  323,  10.8,   9.1
03-Jan-2019 03:00, 2.927,  29.6,  28.4, 1000.8, 0.085,-0.036,  346,  12.0,   7.6
03-Jan-2019 04:00, 2.937,  29.6,  28.7, 1001.0, 0.077,-0.047,  347,  12.3,   7.1
03-Jan-2019 05:00, 2.809,  29.5,  29.2, 1001.5, 0.101,-0.021,  341,  11.4,   8.9
03-Jan-2019 06:00, 2.518,  29.4,  29.1, 1002.5, 0.094,-0.022,  345,  12.2,   7.3
03-Jan-2019 07:00, 2.150,  29.4,  29.1, 1003.3, 0.079,-0.027,  347,  10.3,   6.9
03-Jan-2019 08:00, 1.793,  29.3,  24.4, 1004.3, 0.061,-0.036,  315,  17.4,   9.3
03-Jan-2019 09:00, 1.532,  29.3,  26.3, 1004.3, 0.044,-0.045,  353,  12.5,   5.3
03-Jan-2019 10:00, 1.439,  29.2,  28.2, 1004.7, 0.042,-0.047,  341,  14.1,   8.5
03-Jan-2019 11:00, 1.521,  29.3,  28.6, 1004.2, 0.042,-0.043,  330,  13.4,  10.2
03-Jan-2019 12:00, 1.758,  29.2,  28.8, 1003.1, 0.051,-0.040,  319,  13.1,   8.0
03-Jan-2019 13:00, 2.086,  29.1,  29.4, 1002.5, 0.068,-0.033,  320,  12.2,   8.5
03-Jan-2019 14:00, 2.393,  29.3,  27.3, 1002.0, 0.067,-0.040,  351,  14.7,   4.8
03-Jan-2019 15:00, 2.625,  29.3,  26.1, 1001.8, 0.073,-0.039,  334,  17.6,   7.0
03-Jan-2019 16:00, 2.705,  29.6,  27.3, 1001.9, 0.066,-0.048,  340,   9.8,   5.3
03-Jan-2019 17:00, 2.628,  29.6,  26.6, 1002.6, 0.062,-0.051,  358,  10.2,   4.3
03-Jan-2019 18:00, 2.440,  29.4,  25.3, 1004.0, 0.086,-0.019,  312,  13.0,   3.5
03-Jan-2019 19:00, 2.141,  29.5,  25.5, 1004.7, 0.080,-0.011,  332,   9.5,   5.5
03-Jan-2019 20:00, 1.829,  29.1,  26.7, 1004.9, 0.066,-0.018,  317,  12.9,  10.6
03-Jan-2019 21:00, 1.588,  29.1,  27.2, 1005.2, 0.046,-0.037,  325,  13.5,  10.4
03-Jan-2019 22:00, 1.507,  28.9,  26.2, 1004.9, 0.038,-0.042,  336,  16.7,   9.8
03-Jan-2019 23:00, 1.618,  29.0,  27.2, 1004.3, 0.052,-0.032,  295,  16.8,   9.9
04-Jan-2019 00:00, 1.866,  29.0,  28.3, 1003.5, 0.048,-0.042,  318,  10.7,   8.6
04-Jan-2019 01:00, 2.218,  29.0,  28.7, 1002.4, 0.054,-0.044,  321,  14.1,  10.8
04-Jan-2019 02:00, 2.575,  29.2,  28.9, 1001.6, 0.062,-0.046,  329,  13.2,   9.9
04-Jan-2019 03:00, 2.834,  29.3,  29.2, 1000.9, 0.051,-0.065,  327,  12.1,  10.2
04-Jan-2019 04:00, 2.968,  29.5,  29.6, 1000.8, 0.061,-0.061,  324,  13.2,  10.5
04-Jan-2019 05:00, 2.923,  29.5,  29.5, 1000.6, 0.071,-0.053,  318,  14.7,   9.1
04-Jan-2019 06:00, 2.704,  29.5,  30.0, 1001.2, 0.074,-0.051,  316,  12.8,  10.6
04-Jan-2019 07:00, 2.371,  29.3,  29.9, 1002.2, 0.081,-0.038,  320,  15.7,   9.9
04-Jan-2019 08:00, 1.995,  29.1,  29.9, 1003.3, 0.084,-0.024,  313,  15.1,  10.0
04-Jan-2019 09:00, 1.639,  29.1,  29.6, 1004.0, 0.058,-0.040,  319,  13.1,   9.0
04-Jan-2019 10:00, 1.426,  29.2,  29.7, 1004.2, 0.043,-0.048,  311,  15.7,  10.1
04-Jan-2019 11:00, 1.435,  29.3,  28.5, 1004.2, 0.074,-0.016,  297,  16.9,  13.6
04-Jan-2019 12:00, 1.560,  29.4,  28.2, 1003.7, 0.044,-0.046,  296,  18.1,  10.1
04-Jan-2019 13:00, 1.855,  29.4,  28.9, 1002.6, 0.052,-0.044,  309,  14.8,  11.8
04-Jan-2019 14:00, 2.212,  29.5,  28.3, 1001.7, 0.072,-0.035,  304,  17.3,  11.3
04-Jan-2019 15:00, 2.511,  29.4,  28.5, 1001.1, 0.073,-0.043,  305,  17.4,  12.0
04-Jan-2019 16:00, 2.696,  29.5,  28.5, 1000.8, 0.074,-0.048,  321,  16.1,  11.3
04-Jan-2019 17:00, 2.759,  29.5,  28.5, 1001.2, 0.113,-0.010,  300,  17.9,  13.2
04-Jan-2019 18:00, 2.635,  29.5,  28.7, 1002.1, 0.130, 0.011,  287,  15.1,  11.0
04-Jan-2019 19:00, 2.350,  29.3,  26.0, 1003.5, 0.109, 0.000,  260,  18.0,  11.6
04-Jan-2019 20:00, 2.017,  29.4,  29.0, 1004.2, 0.092,-0.004,  260,  13.0,  10.0
04-Jan-2019 21:00, 1.713,  29.5,  29.7, 1004.3, 0.072,-0.018,  269,  11.4,   8.4
04-Jan-2019 22:00, 1.545,  29.6,  29.9, 1003.9, 0.073,-0.017,  282,  12.8,   9.8
04-Jan-2019 23:00, 1.523,  29.6,  30.2, 1004.2, 0.051,-0.041,  293,  13.0,  10.6
05-Jan-2019 00:00, 1.699,  29.8,  30.5, 1003.7, 0.054,-0.036,  291,  14.0,   9.1
05-Jan-2019 01:00, 2.014,  29.9,  29.7, 1003.1, 0.058,-0.037,  296,  13.9,  10.2
05-Jan-2019 02:00, 2.383,  30.1,  30.3, 1002.5, 0.059,-0.042,  296,  12.0,   9.5
05-Jan-2019 03:00, 2.727,  30.1,  30.3, 1001.7, 0.070,-0.037,  301,  13.2,  10.7
05-Jan-2019 04:00, 2.972,  30.1,  30.2, 1001.8, 0.098,-0.017,  297,  13.0,   9.9
