 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Tuvalu
01-Jan-2021 00:00, 1.519,  29.4,  30.1,-9999.0, 0.063,-9999 ,   69,   8.4,   5.1
01-Jan-2021 01:00, 1.601,  29.4,  30.2,-9999.0, 0.068,-9999 ,   45,   8.5,   4.3
01-Jan-2021 02:00, 1.834,  29.4,  30.3,-9999.0, 0.062,-9999 ,   58,   7.7,   3.3
01-Jan-2021 03:00, 2.163,  29.4,  30.2,-9999.0, 0.045,-9999 ,   50,   7.5,   2.8
01-Jan-2021 04:00, 2.527,  29.4,  29.8,-9999.0, 0.041,-9999 ,   68,   6.9,   3.7
01-Jan-2021 05:00, 2.818,  29.4,  29.6,-9999.0, 0.035,-9999 ,   61,   7.3,   3.4
01-Jan-2021 06:00, 2.968,  29.4,  29.3,-9999.0, 0.031,-9999 ,   52,   7.1,   3.2
01-Jan-2021 07:00, 2.963,  29.4,  29.2,-9999.0, 0.052,-9999 ,   41,   6.3,   3.4
01-Jan-2021 08:00, 2.759,  29.4,  29.0,-9999.0, 0.051,-9999 ,   37,   6.4,   3.7
01-Jan-2021 09:00, 2.414,  29.3,  28.9,-9999.0, 0.040,-9999 ,   52,   6.1,   2.6
01-Jan-2021 10:00, 2.022,  29.3,  28.9,-9999.0, 0.037,-9999 ,   36,   6.5,   3.3
01-Jan-2021 11:00, 1.670,  29.3,  28.8,-9999.0, 0.041,-9999 ,   32,   5.7,   2.6
01-Jan-2021 12:00, 1.429,  29.3,  28.7,-9999.0, 0.038,-9999 ,   26,   5.7,   2.5
01-Jan-2021 13:00, 1.378,  29.3,  28.6,-9999.0, 0.050,-9999 ,   29,   4.3,   2.4
01-Jan-2021 14:00, 1.501,  29.3,  26.6,-9999.0, 0.052,-9999 ,   14,  11.8,   5.3
01-Jan-2021 15:00, 1.765,  29.2,  26.5,-9999.0, 0.052,-9999 ,    3,   9.8,   5.4
01-Jan-2021 16:00, 2.073,  29.2,  26.4,-9999.0, 0.022,-9999 ,  354,   9.7,   6.3
01-Jan-2021 17:00, 2.403,  29.2,  27.3,-9999.0, 0.033,-9999 ,  355,   8.6,   4.6
01-Jan-2021 18:00, 2.621,  29.2,  27.6,-9999.0, 0.030,-9999 ,   20,   6.1,   2.6
01-Jan-2021 19:00, 2.673,  29.2,  28.1,-9999.0, 0.014,-9999 ,   25,   5.5,   3.4
01-Jan-2021 20:00, 2.582,  29.2,  28.8,-9999.0, 0.020,-9999 ,   30,   6.2,   3.7
01-Jan-2021 21:00, 2.349,  29.3,  29.0,-9999.0, 0.018,-9999 ,   26,   7.3,   4.7
01-Jan-2021 22:00, 2.045,  29.3,  29.3,-9999.0, 0.012,-9999 ,   26,   7.7,   4.4
01-Jan-2021 23:00, 1.775,  29.4,  29.7,-9999.0, 0.030,-9999 ,   31,   7.5,   3.5
02-Jan-2021 00:00, 1.576,  29.4,  29.7,-9999.0, 0.028,-9999 ,   25,   7.7,   4.7
02-Jan-2021 01:00, 1.545,  29.4,  29.5,-9999.0, 0.044,-9999 ,   31,   7.9,   5.1
02-Jan-2021 02:00, 1.672,  29.4,  29.6,-9999.0, 0.048,-9999 ,   26,   8.6,   5.5
02-Jan-2021 03:00, 1.927,  29.4,  29.6,-9999.0, 0.038,-9999 ,   23,   8.5,   4.9
02-Jan-2021 04:00, 2.269,  29.4,  29.5,-9999.0, 0.036,-9999 ,   19,   7.4,   3.5
02-Jan-2021 05:00, 2.620,  29.4,  29.3,-9999.0, 0.049,-9999 ,   19,   7.8,   3.7
02-Jan-2021 06:00, 2.845,  29.4,  29.1,-9999.0, 0.029,-9999 ,   21,   6.8,   3.8
